fix_key,content_hash,model,prompt_version,ai_found,ai_analyzed,ai_authored,ai_tooling,mentioned_only,vendor,disclosure_form,confidence,rationale
doc: clarify wal_sender_shutdown_timeout values,c9274344ae93d0f8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clarify when backend_xmin in pg_stat_replication can be null.,a599f12435252a3f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clarify when expression indexes evaluate their expressions,21af477113decc6e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clarify when physical/logical replication is used,8842c01b77117e3b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clarify when ssl actually means tls,d5d559616b50fde8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clarify where ereport severity levels are defined,56bf17a3f7621108,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clarify where to find pg_type_d.h (pg 11+) and pg_type.h,b704ede5f09d9a83,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"doc: clarify who owns the initdb-created cluster, by default",f8f1a6b5a73450c3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clarify wording about phantom reads,9c12b769b4cb4b37,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clean up contrib/pageinspect's gist function documentation.,e8f8f41aba43703e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clean up documentation about text search datatype limits.,50f3e7523e27d5fb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,anthropic,trailer,0.95,mentions: Claude Code
doc: clean up documentation for new uuid functions.,b5b2eb66f752bf5f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clean up pg_relation_check_pages() documentation.,1e1185141c97d1fb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clean up some places that mentioned template1 but not template0.,3e693fcb10417831,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clean up title case use,7894079330e07256,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: clean up verify_heapam() documentation.,fe3a55c7adb5f030,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: comment wording improvement,4addf4579d3c342f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: commit performs rollback of aborted transactions.,48d041ee940cbdbb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: complete adding xml markup to pg 14 relnotes,a8c44f1c801d0f4f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: consistently identify oid catalog columns that can be zero.,1def8d74059bd3c3,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: consistently spell case-insensitive,22856b6a5bff037e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"doc: consistently use ""structname"" and ""structfield"" markup",26539ed8395631ac,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: consistently use restartpoint in the documentation,d4a0081f98ce04de,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: consistently use result set in documentation,e238901eda3ff7d0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: convert uuid functions list to table format.,c1d0a731f3ed8089,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"doc: copy-edit ""jsonb indexing"" section.",a3f88c081986709e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"doc: copy-edit the ""overview of postgresql internals"" chapter",5bb843de0dcb508b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: copy-edit the introductory para for the pg_class catalog.,5f5bac2d9c7b6690,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: copy-editing for debug_invalidate_system_caches_always description.,5e0f57a4ecda896b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: copy-editing for v14 release notes.,147e91b909daca15,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct aggressive vacuum threshold for multixact members storage,ef4bc51d8b4be243,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct context description for some jit support gucs,f6770207e7e3d003,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct description of libpq's pqsetnonblocking() mode,c2c821fbfc2d7b91,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct description of restart_lsn in pg_replication_slots,8b2cbbb7a3480df7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct description of values used in fsm for indexes,a1d117c8ee220a9a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct jsonpath string literal escapes description,d678ce0533535891,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct minor error in back-branch release notes.,1c52a10b856bd7df,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct nitpicky mistakes in array_position/array_positions examples.,b07d9e705c27d5be,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct pg_shmem_allocations_numa.size data type,738033e3d3a70d97,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct reference to pg_relation in comment,7927c7aadf882a1e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct spelling of meson switch.,99e35f0a7de12ed5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct the description about the length of pg_stat_activity.query.,28e26b809f99b070,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct the timeline for oauth's shutdown_cb,e17728dc5fa4a466,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: correct type of bgw_notify_pid,144d87e21a7e9a86,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: cover index concurrently causing errors in insert ... on conflict.,f6ae1d2fc95c8be1,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: create database doesn't copy db-level perms. from template,6ee01baa90ac2019,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: cross-link file-fdw and csv config log sections,a7c5f8c60a90037a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: de-document unimplemented geometric operators.,d7c857b3574380a4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: declutter create table synopsis.,adb130f1fa46fdc4,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: decorate postgresql with productname tag,fdd0af617e2c459a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: decorate psql page with application markup tags,0a44c154751af0f6,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: define mxid as an acronym,4f4154bc3b16b660,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: define tls as an acronym,ed8067956e9ab00c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: describe better handling of indexes in alter table attach partition,258709cead0d5d1f,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: describe calculation method of streaming start for pg_receivewal,bbb25a054e03cf19,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: do a little copy-editing on index storage parameters list.,1ece986c42ee6632,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: do s/int/integer/ to describe the type of some guc parameters,e7e5dfa3b01c8a54,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"doc: document bpchar, clarify relationship of text and varchar.",0b68aefca1d23753,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document cases where queryid is stable,7b073b2c743dee59,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document default option in file_fdw.,03281fccd99fe8ac,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document default values for pgoutput options in protocol.sgml.,b709c59a874ddcda,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document default values for some pg_recvlogical options.,e380c8e3c5f4ed3c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document effects of ownership change on privileges,7b52d805962b37d7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document error handling in pgtypesnumeric_to_long,cc26bf453a582963,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"doc: document extract(julian ...), improve julian date explanation.",f24e2fcdb1d33db0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document factorial function,ccc00ed25ddc9b99,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document how explain analyze reports parallel queries.,a29ef0d51a96bb68,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document how the backup manifest is transferred,8a90bbfb6f2e9ade,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document how to run a subset of regress tests,2b244fd9d02c6eb7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document how to run regression tests with custom server settings,061c0aa76e2daf40,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document if not exists option for alter foreign table add column.,41df48a3dd7cb589,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document known problem with windows collation versions.,72d4f9a3326b8fa7,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document more incompatible pg_restore option pairs.,2ee2e7f27e91aa7a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document more that relations share a namespace,4129f0fe82ad003a,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document overflow handling of pg_class.relpages etc.,d0dd8b1fa74d210e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document pg_encoding_to_char() and pg_char_to_encoding().,5538d71595460935,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document pg_stat_recovery_prefetch.stats_reset.,a7b830c064b856be,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document pg_trgm being case-insensitive by default,7c3f2b7644444ffc,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document posix-style time zone specifications in full.,e0a5fb2a2876efe2,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document possible need to raise kernel's somaxconn limit.,698aec27312b19ee,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document problems with using xreflabel in xml docs,3aad0ada7a5f2c96,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document range_intersect_agg(anymultirange),ee5d2b8ff52fcb0e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document reopen of output file via sighup in pg_recvlogical.,24b692267c3cd904,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document that maintain privilege allows statistics manipulation functions.,0a9131f647d61ab0,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document that only superusers can use pg_import_system_collations().,5a03f4051b714e45,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document that ssl_ciphers does not affect tls 1.3,3b863d62a4e1329e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document that triggers can break referential integrity.,45898ab1edd15b9c,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"doc: document the create index ""using"" clause",9d12666d1662b8c5,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document the current-transaction-modes gucs.,f5a5054fa6c62afb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document the maximum char/varchar length value,192cbb2b39f82a96,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document the need to analyze partitioned tables,58211bc5a188f00b,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document the tap test environment variables,b0879f00d856ce4e,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document the tie-breaking behavior of the round() function.,d3b21141478a76bb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: document variables for path substitution in sql tests,1b3883422d9bb8cd,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"doc: don't hide the ""up"" link when it is the same as ""home""",3d11398fb5bcc573,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
"doc: double-quote use of %f, %p, and %r in literal commands.",e07714895479e1c9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: drop stale note about extension lwlock names.,0663e5a5816ec468,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: enhance documentation for postgres_fdw_get_connections() output columns.,e28e1376d328e112,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: ensure intermediate path creation with mkdir,925fb68510a3d134,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: expand description of how non-select queries are processed,f63c99f2688115d8,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: expand on proper use of refint.,72172a2ac585cf48,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: expand recursive query documentation,48852ff704c9cfa9,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: expand section related to lwlocks and shared memory,74bba1f021868c8d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: expand upon protocol versions and extensions,632f7f92d9a541fb,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: expand version compatibility for pg_basebackup features,f032b2b25ba68d3d,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
doc: explain 'invalid' index state for create index concurrently,59276f0fd825c903,qwen3:30b-a3b,ai-v4,false,false,false,false,false,none,none,0.95,mentions: none
